person_id,name,father_name,gender,age,home_district,is_repeat_offender,n_cases
SYN-V-00942,Dominic Bhasin,Isaac Garde,M,50,Bengaluru Urban,False,1
SYN-V-00943,Indali Kamdar,Jairaj Nadig,F,74,Bengaluru Urban,False,1
SYN-V-00944,Zaid Raja,Gopal Keer,M,62,Bengaluru Urban,False,1
SYN-V-00945,Siya Garde,Devansh Magar,F,69,Kalaburagi,False,1
SYN-V-00946,Chakradev Dugar,Zayyan Peri,M,68,Mysuru,False,1
SYN-V-00947,Nathaniel Ram,Hardik Kannan,M,39,Bengaluru Urban,False,1
SYN-V-00948,Harrison Bandi,Veer Tiwari,M,49,Bengaluru Urban,False,1
SYN-V-00949,Isaac Khatri,Shivansh Sagar,M,61,Bengaluru Urban,False,1
SYN-V-00950,Jagrati Apte,Patrick Ravi,F,22,Bengaluru Urban,False,1
SYN-V-00951,Udarsh Mittal,Wridesh Kurian,M,18,Bengaluru Urban,False,1
SYN-V-00952,Raagini Prasad,Brijesh Lanka,F,54,Bengaluru Urban,False,1
SYN-V-00953,Jeet Chahal,Jagat Pai,M,51,Mysuru,False,1
SYN-V-00954,Neelima Kalla,Imaran Dey,F,66,Mysuru,False,1
SYN-V-00955,Nilima Khatri,Darpan Contractor,F,67,Mysuru,False,1
SYN-V-00956,Chaaya Borra,Frado Sahota,F,28,Belagavi,False,1
SYN-V-00957,Turvi Bath,Atharv Natarajan,F,26,Bengaluru Urban,False,1
SYN-V-00958,Yutika Pandit,Sai Sharaf,F,65,Bengaluru Urban,False,1
SYN-V-00959,Ekapad Mammen,Logan Sharaf,M,31,Bengaluru Urban,False,1
SYN-V-00960,Mason Kakar,Arjun Kamdar,M,53,Mysuru,False,1
SYN-V-00961,Aarnav Ramaswamy,David Manne,M,27,Mysuru,False,1
SYN-V-00962,Warda Badal,Samarth Bala,F,53,Belagavi,False,1
SYN-V-00963,Luke Khosla,Mason Kar,M,68,Bengaluru Urban,False,1
SYN-V-00964,Ekaja Kapadia,Owen Dhar,F,29,Bengaluru Urban,False,1
SYN-V-00965,Hema Bahri,Atharv Kamdar,F,28,Bengaluru Urban,False,1
SYN-V-00966,Samaksh Rajagopalan,Neel Kata,M,44,Bengaluru Urban,False,1
SYN-V-00967,Ladli Dasgupta,Chandresh Rajan,F,28,Bengaluru Urban,False,1
SYN-V-00968,Fitan Rama,Xavier Comar,M,27,Bengaluru Urban,False,1
SYN-V-00969,Damyanti Sandhu,Frado Palan,F,73,Bengaluru Urban,False,1
SYN-V-00970,Harini Dube,Qarin Wali,F,63,Bengaluru Urban,False,1
SYN-V-00971,Anamika Kaul,Benjamin Tailor,F,45,Bengaluru Urban,False,1
SYN-V-00972,Lekha Gaba,Abhiram Kadakia,F,34,Tumakuru,False,1
SYN-V-00973,Inaya Vohra,Onkar Seth,F,30,Bengaluru Urban,False,1
SYN-V-00974,Vedika Murthy,Tanish Chokshi,F,63,Bengaluru Urban,False,1
SYN-V-00975,Hamsini Dhingra,Kiaan Ganesan,F,74,Bengaluru Urban,False,1
SYN-V-00976,Meera Arya,Laksh Dani,F,19,Bengaluru Urban,False,1
SYN-V-00977,Jalsa Swamy,Luke Anne,F,21,Bengaluru Urban,False,1
SYN-V-00978,Gaurav Sathe,Liam Setty,M,32,Kalaburagi,False,1
SYN-V-00979,Patrick Deshmukh,Jairaj Shroff,M,33,Kalaburagi,False,1
SYN-V-00980,Chasmum Pal,Bakhshi Rama,F,46,Bengaluru Urban,False,1
SYN-V-00981,Shivansh Batra,Maanas Upadhyay,M,24,Bengaluru Urban,False,1
SYN-V-00982,Jalsa Samra,Azad Luthra,F,28,Belagavi,False,1
SYN-V-00983,Balvan Kalita,Matthew Andra,M,69,Mysuru,False,1
SYN-V-00984,Eesha Banerjee,Nakul Ratti,F,28,Bengaluru Urban,False,1
SYN-V-00985,Vihaan Lalla,Girik Arya,M,44,Bengaluru Urban,False,1
SYN-V-00986,Yashasvi Shanker,Oscar Rastogi,F,30,Bengaluru Urban,False,1
SYN-V-00987,Gaurang Palla,Vivaan Deshmukh,M,74,Bengaluru Urban,False,1
SYN-V-00988,Jack Sachdev,Kevin Sandhu,M,39,Bengaluru Urban,False,1
SYN-V-00989,Gayathri Kala,Kiaan Sanghvi,F,64,Bengaluru Urban,False,1
SYN-V-00990,Chandresh Patla,Qasim Sura,M,48,Bengaluru Urban,False,1
SYN-V-00991,Zaid Sengupta,Advay Sankar,M,30,Bengaluru Urban,False,1
SYN-V-00992,Karan Sharaf,Nathaniel Ganesan,M,68,Belagavi,False,1
SYN-V-00993,Falan Baria,Jonathan Mohanty,M,49,Bengaluru Urban,False,1
SYN-V-00994,Pranav Kale,Gunbir Peri,M,41,Bengaluru Urban,False,1
SYN-V-00995,Chatresh Kaur,Qarin Brahmbhatt,M,61,Bengaluru Urban,False,1
SYN-V-00996,Nathaniel Rastogi,Zayan Mander,M,25,Bengaluru Urban,False,1
SYN-V-00997,Raghav Karan,Girik Kaul,M,52,Bengaluru Urban,False,1
SYN-V-00998,Balvan Nori,Lucky Badal,M,69,Bengaluru Urban,False,1
SYN-V-00999,Pranit Viswanathan,Jonathan Sood,M,19,Bengaluru Urban,False,1
SYN-V-01000,Daksh Varughese,Chakradhar Chana,M,16,Bengaluru Urban,False,1
SYN-V-01001,Orinder Mahal,Gautam Verma,M,53,Bengaluru Urban,False,1
SYN-V-01002,Janani Narang,Pranit Datta,F,35,Bengaluru Urban,False,1
SYN-V-01003,Hiral Kapur,Naveen Kannan,F,65,Belagavi,False,1
SYN-V-01004,Robert Manda,Nathaniel Kant,M,21,Bengaluru Urban,False,1
SYN-V-01005,Unnati Chad,Timothy Patil,F,60,Bengaluru Urban,False,1
SYN-V-01006,Devansh Mitter,Gavin Palan,M,17,Bengaluru Urban,False,1
SYN-V-01007,Sai Bava,Kalpit Dave,F,33,Bengaluru Urban,False,1
SYN-V-01008,Eta Hora,Faras Bhatnagar,F,26,Bengaluru Urban,False,1
SYN-V-01009,Darpan Edwin,Tanish Loyal,M,53,Bengaluru Urban,False,1
SYN-V-01010,Indali Magar,Zashil Murthy,F,37,Mysuru,False,1
SYN-V-01011,Kalpit Hans,Ranbir Sarkar,M,54,Mysuru,False,1
SYN-V-01012,Hardik Subramaniam,Victor Savant,M,69,Bengaluru Urban,False,1
SYN-V-01013,Libni Misra,Samuel Nath,F,35,Bengaluru Urban,False,1
SYN-V-01014,Niharika D’Alia,Samarth Mohanty,F,17,Bengaluru Urban,False,1
SYN-V-01015,Gautam Natarajan,Fiyaz Bobal,M,33,Bengaluru Urban,False,1
SYN-V-01016,Anya Guha,Wridesh Jani,F,74,Bengaluru Urban,False,1
SYN-V-01017,Zaid Puri,Ekalinga Borah,M,38,Bengaluru Urban,False,1
SYN-V-01018,Siddharth Hayre,Frederick Krishnamurthy,M,48,Bengaluru Urban,False,1
SYN-V-01019,Victor Pall,Manthan Bhalla,M,25,Mysuru,False,1
SYN-V-01020,Madhav Verma,Rohan Apte,M,36,Bengaluru Urban,False,1
SYN-V-01021,Warda Yadav,Omkaar Dhillon,F,28,Bengaluru Urban,False,1
SYN-V-01022,Henry Manda,Fiyaz Butala,M,18,Bengaluru Urban,False,1
SYN-V-01023,Luke Koshy,Nachiket Kumer,M,57,Bengaluru Urban,False,1
SYN-V-01024,Varsha Ramaswamy,Mitesh Patla,F,31,Bengaluru Urban,False,1
SYN-V-01025,Anay Mallick,Ryan Bhalla,M,22,Bengaluru Urban,False,1
SYN-V-01026,Pushti Singhal,Kai Chanda,F,62,Tumakuru,False,1
SYN-V-01027,Ryan Sabharwal,Manthan Date,M,50,Bengaluru Urban,False,1
SYN-V-01028,Januja Kumer,Simon Mallick,F,45,Bengaluru Urban,False,1
SYN-V-01029,Indira Hari,Tejas Manda,F,30,Bengaluru Urban,False,1
SYN-V-01030,Chatura Dave,Imaran Bajaj,M,37,Mysuru,False,1
SYN-V-01031,Karan Barad,Pranit Kumar,M,53,Bengaluru Urban,False,1
SYN-V-01032,Upkaar Krishnamurthy,Shaurya Varty,M,27,Bengaluru Urban,False,1
SYN-V-01033,Anthony Konda,Ansh Nath,M,67,Bengaluru Urban,False,1
SYN-V-01034,Megha Khare,Rehaan Koshy,F,74,Tumakuru,False,1
SYN-V-01035,Balendra Vohra,Jeremiah Hora,M,66,Tumakuru,False,1
SYN-V-01036,Peter Mander,Teerth Kadakia,M,33,Tumakuru,False,1
SYN-V-01037,Mitesh Bhatnagar,Sai Mammen,M,42,Belagavi,False,1
SYN-V-01038,William Apte,Tristan Palla,M,40,Mysuru,False,1
SYN-V-01039,Gaurav Prasad,Guneet Cheema,M,39,Bengaluru Urban,False,1
SYN-V-01040,Nidra Swamy,Faqid Dube,F,38,Bengaluru Urban,False,1
SYN-V-01041,Omisha Saran,Anirudh Wable,F,53,Belagavi,False,1
SYN-V-01042,Avi Wagle,Pranav Majumdar,M,50,Bengaluru Urban,False,1
SYN-V-01043,Girindra Kaur,Laksh Batra,M,71,Bengaluru Urban,False,1
SYN-V-01044,Lakshmi Bajaj,Nakul Padmanabhan,F,53,Bengaluru Urban,False,1
SYN-V-01045,Shaurya Lalla,Max Yogi,M,29,Bengaluru Urban,False,1
SYN-V-01046,Megha Morar,Gagan Gara,F,16,Bengaluru Urban,False,1
SYN-V-01047,Advay Shan,Isaiah Ramakrishnan,M,45,Bengaluru Urban,False,1
SYN-V-01048,Shivani Seth,Ikbal Chaudhari,F,69,Tumakuru,False,1
SYN-V-01049,Arjun Nayar,Zaid Morar,M,31,Bengaluru Urban,False,1
SYN-V-01050,Laksh Kaur,Samaksh Pai,M,27,Kalaburagi,False,1
SYN-V-01051,Hiral Karan,Nathan Hayer,F,29,Bengaluru Urban,False,1
SYN-V-01052,Chakrika Sabharwal,Pranit Chanda,F,18,Bengaluru Urban,False,1
SYN-V-01053,Samesh Sura,Robert Kuruvilla,M,46,Mysuru,False,1
SYN-V-01054,Zaid Naik,Ayaan Ghose,M,66,Tumakuru,False,1
SYN-V-01055,Alka Batta,Advay Khurana,F,74,Bengaluru Urban,False,1
SYN-V-01056,Wishi Dewan,Om Kala,F,23,Bengaluru Urban,False,1
SYN-V-01057,Nidhi Garg,Bakhshi Tata,F,51,Tumakuru,False,1
SYN-V-01058,Reyansh Dhingra,Siddharth Merchant,M,39,Tumakuru,False,1
SYN-V-01059,Jyoti Viswanathan,Nitesh Sur,F,73,Bengaluru Urban,False,1
SYN-V-01060,Qushi Subramanian,Neel Tara,F,58,Bengaluru Urban,False,1
SYN-V-01061,Ekiya Seshadri,Reyansh Baral,F,42,Tumakuru,False,1
SYN-V-01062,Hemani Varma,Patrick Pillai,F,46,Bengaluru Urban,False,1
SYN-V-01063,Sachi Padmanabhan,Jagdish Sanghvi,F,56,Bengaluru Urban,False,1
SYN-V-01064,Varenya Chopra,Dalbir Karnik,F,28,Bengaluru Urban,False,1
SYN-V-01065,Libni Balan,Nicholas Bala,F,16,Bengaluru Urban,False,1
SYN-V-01066,Charan Ahluwalia,Yatin Gola,M,36,Bengaluru Urban,False,1
SYN-V-01067,Vihaan Singh,Samuel Grover,M,20,Bengaluru Urban,False,1
SYN-V-01068,Viraj Desai,Jason Khosla,M,31,Bengaluru Urban,False,1
SYN-V-01069,Samarth Goel,Yatin Sridhar,M,47,Bengaluru Urban,False,1
SYN-V-01070,Ansh Varghese,Farhan Rastogi,M,63,Belagavi,False,1
SYN-V-01071,Yatin Ghose,Girik Bhagat,M,55,Bengaluru Urban,False,1
SYN-V-01072,Aachal Reddy,Akshay Mammen,F,54,Bengaluru Urban,False,1
SYN-V-01073,Pahal Ramachandran,Kalpit Doctor,F,53,Bengaluru Urban,False,1
SYN-V-01074,Darsh Saxena,Hardik Keer,M,49,Kalaburagi,False,1
SYN-V-01075,Omisha Bawa,Manthan Dani,F,17,Bengaluru Urban,False,1
SYN-V-01076,Meera Rattan,Jonathan Gade,F,71,Bengaluru Urban,False,1
SYN-V-01077,Omisha Baral,Robert Barad,F,25,Bengaluru Urban,False,1
SYN-V-01078,Balvan Wason,Anthony Buch,M,29,Bengaluru Urban,False,1
SYN-V-01079,Dhriti Gokhale,Ranbir Manne,F,63,Bengaluru Urban,False,1
SYN-V-01080,Ladli Choudhry,Aarav Yogi,F,57,Bengaluru Urban,False,1
SYN-V-01081,Hiral Kapadia,Matthew Koshy,F,57,Bengaluru Urban,False,1
SYN-V-01082,Suhani Ganguly,Joshua Basu,F,38,Bengaluru Urban,False,1
SYN-V-01083,Amol Varty,Qarin Kant,M,70,Bengaluru Urban,False,1
SYN-V-01084,Jeevika Dar,Wahab Shah,F,70,Bengaluru Urban,False,1
SYN-V-01085,Divya Sagar,Bachittar Borde,F,20,Bengaluru Urban,False,1
SYN-V-01086,Chatura Desai,Benjamin Vaidya,M,71,Bengaluru Urban,False,1
SYN-V-01087,Kashish Dhar,Girik Sarraf,F,53,Bengaluru Urban,False,1
SYN-V-01088,Mekhala Sodhi,Gunbir Bala,F,62,Bengaluru Urban,False,1
SYN-V-01089,Christopher Patla,Pranit Kumer,M,48,Bengaluru Urban,False,1
SYN-V-01090,Meghana Jhaveri,Gaurav Sabharwal,F,45,Bengaluru Urban,False,1
SYN-V-01091,Forum Saini,Balhaar Oommen,F,68,Bengaluru Urban,False,1
SYN-V-01092,Ranbir Chand,Krishna Raj,M,74,Bengaluru Urban,False,1
SYN-V-01093,Vasudha Rege,Peter Nigam,F,27,Belagavi,False,1
SYN-V-01094,Elijah Rattan,Ayaan Balay,M,71,Bengaluru Urban,False,1
SYN-V-01095,Balendra Nagy,Zayan Chacko,M,16,Bengaluru Urban,False,1
SYN-V-01096,Pratyush Bhatt,Teerth Dutta,M,61,Bengaluru Urban,False,1
SYN-V-01097,Ladli Trivedi,Aarush Sathe,F,74,Bengaluru Urban,False,1
SYN-V-01098,Yashoda Chaudhary,Ethan Iyengar,F,36,Bengaluru Urban,False,1
SYN-V-01099,Keya Murty,Tanveer Panchal,F,64,Bengaluru Urban,False,1
SYN-V-01100,Michael Divan,Samuel Batra,M,67,Bengaluru Urban,False,1
SYN-V-01101,Oviya Agrawal,Simon Rai,F,67,Bengaluru Urban,False,1
SYN-V-01102,Ryan Khosla,Nathan Morar,M,20,Bengaluru Urban,False,1
SYN-V-01103,Ladli Raju,Ekbal Tella,F,67,Bengaluru Urban,False,1
SYN-V-01104,Yuvraj Warrior,Ayush Tak,M,46,Tumakuru,False,1
SYN-V-01105,Ishita Chawla,Theodore Divan,F,65,Bengaluru Urban,False,1
SYN-V-01106,Bimala Golla,Aadi Sarin,F,55,Bengaluru Urban,False,1
SYN-V-01107,Daksh Walia,Noah Sur,M,63,Bengaluru Urban,False,1
SYN-V-01108,Samaksh Wable,Yagnesh Sandal,M,20,Tumakuru,False,1
SYN-V-01109,Qushi Prakash,Orinder Sunder,F,42,Bengaluru Urban,False,1
SYN-V-01110,Irya Sehgal,Charan Hans,F,46,Bengaluru Urban,False,1
SYN-V-01111,Gaurangi Wason,Matthew Sandhu,F,17,Tumakuru,False,1
SYN-V-01112,Laban Wali,Pranit Warrior,M,35,Tumakuru,False,1
SYN-V-01113,Prisha Comar,Kalpit Tata,F,61,Tumakuru,False,1
SYN-V-01114,Luke Varughese,Darpan Chada,M,45,Tumakuru,False,1
SYN-V-01115,Leela Bala,Ikbal Radhakrishnan,F,36,Belagavi,False,1
SYN-V-01116,Hredhaan Muni,Dakshesh Bera,M,52,Belagavi,False,1
SYN-V-01117,Chandresh Raman,Vincent Rau,M,35,Bengaluru Urban,False,1
SYN-V-01118,Balveer Venkatesh,Orinder Agarwal,M,63,Bengaluru Urban,False,1
SYN-V-01119,Pranav Salvi,Kevin Kunda,M,23,Bengaluru Urban,False,1
SYN-V-01120,Ekanta Pradhan,Warinder Rajan,F,42,Bengaluru Urban,False,1
SYN-V-01121,Avni Bhardwaj,Zaid Chand,F,38,Bengaluru Urban,False,1
SYN-V-01122,Farhan Chatterjee,Champak Sharma,M,52,Bengaluru Urban,False,1
SYN-V-01123,Yashoda Singhal,Dalbir Divan,F,47,Belagavi,False,1
SYN-V-01124,Tara Thakkar,Zayyan Krish,F,52,Belagavi,False,1
SYN-V-01125,Yauvani Setty,Avi Nori,F,16,Belagavi,False,1
SYN-V-01126,Darpan Bhavsar,Elijah Sharaf,M,31,Bengaluru Urban,False,1
SYN-V-01127,Gaurangi Ramaswamy,Abhiram Basu,F,35,Bengaluru Urban,False,1
SYN-V-01128,Sai Parekh,Yash Baral,M,69,Bengaluru Urban,False,1
SYN-V-01129,Jackson Sharma,Noah Dubey,M,67,Bengaluru Urban,False,1
SYN-V-01130,Akshay Bahri,Elijah Hayer,M,66,Bengaluru Urban,False,1
SYN-V-01131,David Bora,Nakul Zachariah,M,37,Belagavi,False,1
SYN-V-01132,Radha De,Qasim Saxena,F,67,Belagavi,False,1
SYN-V-01133,Chaman Bera,Lohit Vasa,F,49,Belagavi,False,1
SYN-V-01134,Riya Taneja,Charan Pal,F,32,Mysuru,False,1
SYN-V-01135,Bhavika Sama,Chakradev Pant,F,51,Bengaluru Urban,False,1
SYN-V-01136,Keya Luthra,Qadim Sane,F,28,Bengaluru Urban,False,1
SYN-V-01137,Janya Sharma,Anmol Bir,F,54,Bengaluru Urban,False,1
SYN-V-01138,Parth Kaur,Yatin Mohanty,M,40,Belagavi,False,1
SYN-V-01139,Rohan Randhawa,George Balan,M,21,Bengaluru Urban,False,1
SYN-V-01140,Chatura Chowdhury,Alexander Varty,M,27,Tumakuru,False,1
SYN-V-01141,Ayush Sinha,Zashil Shetty,M,35,Mysuru,False,1
SYN-V-01142,Harshil Bandi,Tanveer Jain,M,35,Bengaluru Urban,False,1
SYN-V-01143,Dalaja Bava,Gautam Bandi,F,72,Bengaluru Urban,False,1
SYN-V-01144,Dalaja Saini,Benjamin Mane,F,27,Bengaluru Urban,False,1
SYN-V-01145,Fitan Shan,Wahab Sule,M,37,Bengaluru Urban,False,1
SYN-V-01146,Ijaya Seth,Faris Gopal,F,70,Bengaluru Urban,False,1
SYN-V-01147,Shravya Kala,Ranveer Mallick,F,33,Belagavi,False,1
SYN-V-01148,Ekantika Deshmukh,Baljiwan Sekhon,F,41,Bengaluru Urban,False,1
SYN-V-01149,Ladli Gara,Brijesh Sood,F,52,Belagavi,False,1
SYN-V-01150,Mohammed Mittal,Ekalinga Kala,M,53,Bengaluru Urban,False,1
SYN-V-01151,Edhitha Dalal,Faras Doctor,F,64,Bengaluru Urban,False,1
SYN-V-01152,Neelima Menon,Joshua Arora,F,25,Bengaluru Urban,False,1
SYN-V-01153,Adya Deo,Dhruv Atwal,F,38,Bengaluru Urban,False,1
SYN-V-01154,Tanmayi Sandhu,Theodore Pau,F,46,Bengaluru Urban,False,1
SYN-V-01155,Yamini Ahuja,Nakul Setty,F,18,Bengaluru Urban,False,1
SYN-V-01156,Udarsh Radhakrishnan,Simon Khare,M,28,Mysuru,False,1
SYN-V-01157,George Venkataraman,Hemang Chacko,M,41,Bengaluru Urban,False,1
SYN-V-01158,Ekapad Roy,Tarak Nair,M,46,Bengaluru Urban,False,1
SYN-V-01159,Gaurang Bal,Rudra Modi,M,41,Bengaluru Urban,False,1
SYN-V-01160,Kashish Mani,Samar Mistry,F,50,Bengaluru Urban,False,1
SYN-V-01161,Vinaya Sen,Ishwar Apte,F,53,Bengaluru Urban,False,1
SYN-V-01162,Indrajit Vasa,Quincy Dutt,M,21,Kalaburagi,False,1
SYN-V-01163,Chakradev Mand,Samuel Malhotra,M,70,Bengaluru Urban,False,1
SYN-V-01164,Ishita Krishna,Quincy Bava,F,28,Bengaluru Urban,False,1
SYN-V-01165,Yutika Dara,Girik Roy,F,68,Bengaluru Urban,False,1
SYN-V-01166,Nathan Kunda,Naksh Srinivas,M,37,Bengaluru Urban,False,1
SYN-V-01167,Fiyaz Sibal,Kabir Ratta,M,73,Bengaluru Urban,False,1
SYN-V-01168,Tejas Mane,Elijah Memon,M,42,Bengaluru Urban,False,1
SYN-V-01169,Laban Acharya,Vihaan Prashad,M,61,Bengaluru Urban,False,1
SYN-V-01170,Bhavya Bala,Michael Deo,F,57,Bengaluru Urban,False,1
SYN-V-01171,Upadhriti Bhatnagar,Gabriel D’Alia,F,44,Bengaluru Urban,False,1
SYN-V-01172,Dayamai Konda,Faris Pillai,F,71,Tumakuru,False,1
SYN-V-01173,Diya Sankaran,Harsh Divan,F,56,Kalaburagi,False,1
SYN-V-01174,Riya Butala,Praneel Mandal,F,64,Kalaburagi,False,1
SYN-V-01175,Tanay Tara,Manbir Brar,M,74,Bengaluru Urban,False,1
SYN-V-01176,Fariq Rama,Matthew Swaminathan,M,59,Bengaluru Urban,False,1
SYN-V-01177,Brijesh Dewan,Pranit Sankar,M,22,Bengaluru Urban,False,1
SYN-V-01178,Anay Bedi,Noah Tella,M,19,Belagavi,False,1
SYN-V-01179,Nidra Pandey,Ekbal Choudhury,F,56,Belagavi,False,1
SYN-V-01180,Zashil Rama,Wriddhish Sood,M,33,Belagavi,False,1
SYN-V-01181,Daniel Narasimhan,Maanav Sethi,M,42,Mysuru,False,1
SYN-V-01182,Gayathri Rajagopal,Ekansh De,F,41,Belagavi,False,1
SYN-V-01183,Bhavini Hayer,Udarsh Pillai,F,46,Bengaluru Urban,False,1
SYN-V-01184,Warjas Panchal,Dakshesh Bera,M,50,Bengaluru Urban,False,1
SYN-V-01185,Parth Dar,Anay Karan,M,22,Bengaluru Urban,False,1
SYN-V-01186,Aahana Grewal,Ranveer Kala,F,32,Kalaburagi,False,1
SYN-V-01187,Chaaya Bajwa,Harrison Walla,F,62,Bengaluru Urban,False,1
SYN-V-01188,Leela Bath,Orinder Natt,F,64,Bengaluru Urban,False,1
SYN-V-01189,Ekanta Srinivasan,Faris Batta,F,20,Bengaluru Urban,False,1
SYN-V-01190,Tara Batta,Udarsh Cherian,F,54,Belagavi,False,1
SYN-V-01191,Sanaya Menon,Girik Kala,F,32,Mysuru,False,1
SYN-V-01192,Harsh Puri,Darsh Tata,M,53,Tumakuru,False,1
SYN-V-01193,Balhaar Shankar,Bachittar Rattan,M,52,Bengaluru Urban,False,1
SYN-V-01194,Yagnesh Suri,Jatin Ramaswamy,M,46,Bengaluru Urban,False,1
SYN-V-01195,Qarin Barman,Warinder Shenoy,M,43,Bengaluru Urban,False,1
SYN-V-01196,Upkaar Gara,Yash Venkatesh,M,74,Mysuru,False,1
SYN-V-01197,Warda Misra,Wyatt Mistry,F,25,Bengaluru Urban,False,1
SYN-V-01198,Michael Sampath,Onkar Mannan,M,36,Bengaluru Urban,False,1
SYN-V-01199,Onveer Bedi,Neel Chopra,M,53,Bengaluru Urban,False,1
SYN-V-01200,Vedhika Parmer,Zashil Desai,F,45,Belagavi,False,1
SYN-V-01201,Kevin Chopra,Rudra Kakar,M,18,Bengaluru Urban,False,1
SYN-V-01202,Yutika Gala,Zayyan Sankaran,F,57,Bengaluru Urban,False,1
SYN-V-01203,Nimrat Sachdev,Faqid Dixit,F,34,Bengaluru Urban,False,1
SYN-V-01204,Maanas Dhingra,Hredhaan Kamdar,M,74,Bengaluru Urban,False,1
SYN-V-01205,Ekansh Shah,Shivansh Konda,M,65,Mysuru,False,1
SYN-V-01206,Sara Kapoor,Umang Narasimhan,F,35,Mysuru,False,1
SYN-V-01207,Dayamai Subramanian,Sathvik Chandran,F,21,Bengaluru Urban,False,1
SYN-V-01208,Gabriel Nagi,Ekbal Babu,M,55,Bengaluru Urban,False,1
SYN-V-01209,Gopal Kant,Teerth Boase,M,43,Tumakuru,False,1
SYN-V-01210,Anirudh Pal,Aarav Radhakrishnan,M,56,Tumakuru,False,1
SYN-V-01211,Ekantika Chowdhury,Praneel Lad,F,59,Bengaluru Urban,False,1
SYN-V-01212,Chaitaly Sodhi,Azad Pandey,F,34,Bengaluru Urban,False,1
SYN-V-01213,Hitesh Yohannan,Advaith Bava,M,27,Bengaluru Urban,False,1
SYN-V-01214,Bhavini Dutt,Darsh Nigam,F,36,Bengaluru Urban,False,1
SYN-V-01215,Anvi Soni,Chakradev Dass,F,51,Belagavi,False,1
SYN-V-01216,Jairaj Prasad,Ryan Sani,M,32,Belagavi,False,1
SYN-V-01217,Divya Ganesan,Daniel Palan,F,71,Tumakuru,False,1
SYN-V-01218,Sarthak Palla,Darpan Chacko,M,54,Tumakuru,False,1
SYN-V-01219,Indira Sankaran,Dev Mandal,F,36,Bengaluru Urban,False,1
SYN-V-01220,Bachittar Goyal,Charles Sandhu,M,24,Belagavi,False,1
SYN-V-01221,Amol Rana,Balhaar Solanki,M,64,Bengaluru Urban,False,1
SYN-V-01222,Ria Borde,Tanay Loyal,F,68,Bengaluru Urban,False,1
SYN-V-01223,Urvi Comar,Qabil Venkatesh,F,71,Bengaluru Urban,False,1
SYN-V-01224,Rushil Dey,Victor Warrior,M,45,Tumakuru,False,1
SYN-V-01225,Upkaar Parmar,Noah Bora,M,20,Tumakuru,False,1
SYN-V-01226,Falan Raj,Avi Karnik,M,67,Tumakuru,False,1
SYN-V-01227,Balhaar Andra,Qasim Grewal,M,33,Bengaluru Urban,False,1
SYN-V-01228,Anvi Chakrabarti,Onveer Ramaswamy,F,43,Bengaluru Urban,False,1
SYN-V-01229,Chaman Kapur,Praneel Cherian,F,45,Bengaluru Urban,False,1
SYN-V-01230,Christopher Date,Krishna Dhar,M,53,Kalaburagi,False,1
SYN-V-01231,Faras Nagy,George Choudhry,M,24,Kalaburagi,False,1
SYN-V-01232,Timothy Nadig,George Sengupta,M,56,Bengaluru Urban,False,1
SYN-V-01233,Balendra Divan,Onveer Mall,M,40,Bengaluru Urban,False,1
SYN-V-01234,Anirudh Koshy,Harshil Ram,M,17,Bengaluru Urban,False,1
SYN-V-01235,Qarin Lall,Noah Shan,M,67,Bengaluru Urban,False,1
SYN-V-01236,Liam Agate,Hritik Vohra,M,39,Kalaburagi,False,1
SYN-V-01237,Ekani Gupta,Nathan Raval,F,46,Kalaburagi,False,1
SYN-V-01238,Farhan Varghese,Kevin Kala,M,16,Belagavi,False,1
SYN-V-01239,Lohit Merchant,Oscar Prasad,M,35,Belagavi,False,1
SYN-V-01240,Siya Tank,Ekavir Sharaf,F,54,Bengaluru Urban,False,1
SYN-V-01241,Timothy Tailor,Gagan Tak,M,24,Bengaluru Urban,False,1
SYN-V-01242,Champak Ranganathan,Rehaan Thaman,M,60,Bengaluru Urban,False,1
SYN-V-01243,Dalbir Rai,Bakhshi Srinivasan,M,45,Bengaluru Urban,False,1
SYN-V-01244,Lakshit Sarma,Simon Virk,M,17,Bengaluru Urban,False,1
SYN-V-01245,Banjeet Garg,Nakul Ghosh,M,57,Tumakuru,False,1
SYN-V-01246,Chasmum Balan,Oliver Hora,F,38,Tumakuru,False,1
SYN-V-01247,Bhavini Bala,Balveer Lad,F,30,Bengaluru Urban,False,1
SYN-V-01248,Wriddhish Dass,Anirudh Tailor,M,25,Belagavi,False,1
SYN-V-01249,Aahana Munshi,Zashil Din,F,64,Belagavi,False,1
SYN-V-01250,Yatin Sur,Naksh Thaker,M,51,Bengaluru Urban,False,1
SYN-V-01251,Chavvi Sengupta,Luke Kara,F,67,Bengaluru Urban,False,1
SYN-V-01252,Amol Badal,Isaiah Sachar,M,20,Belagavi,False,1
SYN-V-01253,Zilmil Swaminathan,Chanakya Mahajan,F,36,Bengaluru Urban,False,1
SYN-V-01254,Chaitaly Chana,Alexander Grewal,F,36,Bengaluru Urban,False,1
SYN-V-01255,Thomas Narasimhan,David Panchal,M,16,Bengaluru Urban,False,1
SYN-V-01256,Ekalinga More,Jackson Jaggi,M,48,Belagavi,False,1
SYN-V-01257,Kritika Sundaram,Dominic Puri,F,49,Bengaluru Urban,False,1
SYN-V-01258,Nandini Nayak,Benjamin Mander,F,33,Bengaluru Urban,False,1
